14;20;9;001;99;Abaltzisketa                                      ;99;99;00001;00000253;00000253;10000;00000177;06996;00000076;03004;00000020;01163;00000005;00282;000007;1002882;HERRIGINTZA                                            ;00000152;08837;000007;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000
14;20;9;002;99;Aduna                                             ;99;99;00001;00000356;00000356;10000;00000260;07303;00000096;02697;00000017;00688;00000013;00500;000007;1010041;EH Bildu                                               ;00000230;09312;000007;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000
14;20;9;016;99;Aia                                               ;99;99;00002;00001536;00001536;10000;00001012;06589;00000524;03411;00000014;00140;00000009;00089;000011;1001187;EAJ-PNV                                                ;00000549;05474;000006;1010041;EH Bildu                                               ;00000417;04158;000005;1001334;PSE-EE (PSOE)                                          ;00000023;00229;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000
14;20;9;003;99;Aizarnazabal                                      ;99;99;00001;00000553;00000553;10000;00000417;07541;00000136;02459;00000011;00268;00000007;00168;000007;1010041;EH Bildu                                               ;00000323;07878;000006;1017303;EAJ-PNV                                                ;00000071;01732;000001;1001334;PSE-EE (PSOE)                                          ;00000005;00122;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000
14;20;9;004;99;Albiztur                                          ;99;99;00001;00000229;00000229;10000;00000150;06550;00000079;03450;00000002;00134;00000001;00067;000007;1009358;ALBIZTUR BIZITUZ                                       ;00000145;09732;000007;1004883;(PSE-EE PSOE)                                          ;00000002;00134;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000
14;20;9;005;99;Alegia                                            ;99;99;00002;00001270;00001270;10000;00000934;07354;00000336;02646;00000009;00097;00000009;00096;000009;1010041;EH Bildu                                               ;00000481;05200;000005;1005317;AURRERA ALEGIA                                         ;00000421;04551;000004;1001334;PSE-EE (PSOE)                                          ;00000014;00151;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000
14;20;9;006;99;Alkiza                                            ;99;99;00001;00000258;00000258;10000;00000178;06899;00000080;03101;00000037;02164;00000007;00393;000007;1006071;ALKIZAKO ABERTZALE EZKERTIARRAK                        ;00000130;07602;000007;1006290;PSE-EE(PSOE)                                           ;00000004;00234;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000
14;20;9;906;99;Altzaga                                           ;99;99;00001;00000130;00000130;10000;00000118;09077;00000012;00923;00000004;00348;00000003;00254;000005;1003018;ALTZAGA DENOK ELKARREKIN                               ;00000057;04957;000003;1006411;ALTZAGAKO ARTEA TALDEA                                 ;00000053;04609;000002;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000
14;20;9;007;99;Altzo                                             ;99;99;00001;00000329;00000329;10000;00000234;07112;00000095;02888;00000017;00766;00000012;00513;000007;1010041;EH Bildu                                               ;00000205;09234;000007;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000
14;20;9;008;99;Amezketa                                          ;99;99;00001;00000705;00000705;10000;00000534;07574;00000171;02426;00000011;00206;00000001;00019;000007;1010041;EH Bildu                                               ;00000351;06585;000005;1006660;AMEZKETA ETORKIZUN                                     ;00000167;03133;000002;1006290;PSE-EE(PSOE)                                           ;00000004;00075;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000;       ;                                                       ;00000000;00000;000000
